astro_id,tic,n_pts,P0,P_bls,t0_bls,snr_P0,snr_bls,dpri,dsec,oe_z,half_period_sig,stale_ratio,weak,catalog_unrelated,single_sector,risk_score,flag,note
1039,310959570,52835,5.613523255,5.613524,1632.64999,368.7,325.6,397.2,363.8,4.8,False,0.88,False,False,True,0.25,ok,
1043,311169550,52966,0.747067833,0.747254,1628.15144,2.0,7.2,9.9,6.2,2.5,False,3.54,False,False,True,0.6,stale,
1044,311251028,52958,10.6384338,10.638274,1632.29753,8.0,11.7,11.4,8.5,1.2,False,1.46,False,False,True,0.45,ok,
1045,311413113,43456,18.74109473,18.73961,1641.16996,36.5,62.8,24.0,69.7,28.2,True,1.72,False,False,True,1.05,half_period,
1057,311958594,46128,0.622190189,0.622198,1627.58968,29.6,29.0,48.8,47.7,2.3,False,0.98,False,False,True,0.25,ok,
1081,318612970,47661,24.38923603,24.389592,1636.52086,521.2,518.5,342.7,247.1,47.7,True,0.99,False,False,True,0.7,half_period,
1083,319741451,26485,6.268199736,6.268176,1658.26536,46.0,49.3,59.4,37.1,17.0,True,1.07,False,False,True,0.7,half_period,
1084,319768060,26485,9.584006828,9.584097,1661.56635,63.0,64.4,108.4,113.2,17.0,False,1.02,False,False,True,0.25,ok,
1014,306268580,46798,6.503354263,6.554799,1628.65965,1.1,4.4,4.1,2.0,1.3,False,4.07,True,False,True,0.9,stale,
1015,306351964,51203,2.701077162,2.701094,1655.86312,310.1,216.4,193.5,140.2,34.1,True,0.7,False,False,True,0.7,half_period,
1016,306357959,55295,2.817833435,2.817325,1626.60711,1.8,6.3,15.6,6.2,6.5,True,3.45,False,False,True,1.05,half_period,
1017,306511505,246162,0.9581710667,0.958167,1326.56493,5.2,8.1,11.3,7.7,2.6,False,1.58,False,False,True,0.6,stale,
970,300559128,245446,4.173140848,4.173132,1327.47166,85.1,87.0,730.3,703.2,4.0,False,1.02,False,False,True,0.25,ok,
973,300969635,246526,7.420728649,7.420733,1328.2509,2506.9,2233.1,2810.8,2933.9,41.1,False,0.89,False,False,True,0.25,ok,
974,301455720,48922,1.79501345,1.795067,1629.20067,26.3,24.4,34.1,34.2,1.1,False,0.93,False,False,True,0.25,ok,
975,301750630,53267,7.778786399,7.779876,1630.57691,17.7,32.6,26.7,35.9,4.5,False,1.84,False,False,True,0.6,stale,
1085,320092265,22382,0.892377211,0.892362,1654.40492,8.4,12.1,25.9,28.0,2.0,False,1.44,False,False,True,0.45,ok,
1087,320203415,26485,1.295092006,1.295565,1654.50035,4.3,9.8,16.2,15.3,1.3,False,2.29,False,False,True,0.6,stale,
1088,320264024,26485,9.275067314,9.275014,1655.53136,83.5,79.4,101.8,123.8,0.0,False,0.95,False,False,True,0.25,ok,
1089,320327921,35942,3.958235021,3.944311,1655.844,8.7,2.9,0.6,2.6,1.4,False,0.34,False,False,True,0.25,ok,
1121,326595551,27329,2.270173876,2.269965,1658.23271,99.1,132.7,240.9,240.9,6.7,False,1.34,False,False,True,0.45,ok,
1122,326705079,21559,3.984221681,3.984312,1657.83233,44.2,53.5,58.1,83.5,17.0,True,1.21,False,False,True,0.9,half_period,
1128,327725463,54380,4.750262633,4.750294,1328.14254,43.9,52.0,143.7,126.0,5.3,False,1.18,False,False,True,0.25,ok,
1140,337200587,28730,11.18276609,11.335499,1665.30556,0.5,5.3,-0.1,7.6,4.4,False,10.83,False,False,True,0.6,stale,
1090,320355456,35942,0.6825429471,0.681597,1654.38295,8.7,4.5,3.1,6.2,2.2,False,0.52,False,False,True,0.25,ok,
1092,320842315,35942,10.9378528,10.937935,1657.73922,40.5,44.0,79.2,87.4,15.8,False,1.09,False,False,True,0.25,ok,
1098,323007878,72693,4.703417905,4.703398,1599.98587,80.9,85.7,221.2,221.1,1.3,False,1.06,False,False,True,0.25,ok,
1102,323443194,58629,1.497198751,1.497208,1626.59999,95.4,93.3,536.4,562.7,2.9,False,0.98,False,False,True,0.25,ok,
1141,337200647,28730,16.38700554,16.389938,1665.05252,1.6,7.5,3.9,4.9,0.2,False,4.54,False,False,True,0.6,stale,
1142,337437566,27329,1.564860324,1.565802,1658.29155,3.6,10.3,20.2,20.7,0.6,False,2.84,False,False,True,0.6,stale,
1145,339209865,26265,2.495200954,2.495301,1655.28544,6.5,6.8,7.4,4.2,2.2,False,1.05,False,False,True,0.25,ok,
1147,339399882,44573,0.6757962506,0.675791,1654.20426,10.5,10.3,19.4,24.9,3.8,False,0.98,False,False,True,0.25,ok,
1105,323685904,49313,27.38230921,27.378308,1623.08526,11.2,45.7,19.7,26.6,3.3,False,4.08,False,False,True,0.6,stale,
1111,324208224,24079,1.097065119,1.098628,1658.00528,4.5,9.1,9.2,16.7,5.1,True,2.01,False,False,True,1.05,half_period,
1112,324208723,24079,8.425000317,8.425748,1659.42778,10.7,29.3,26.9,17.7,0.3,False,2.74,False,False,True,0.6,stale,
1114,324656952,55921,0.8061163262,0.805219,1626.66342,3.7,3.5,3.8,5.2,0.9,False,0.94,True,False,True,0.55,weak,
1163,343340516,54506,3.591281291,3.591779,1628.60931,2.7,71.4,56.2,97.0,24.6,True,26.89,False,False,True,1.05,half_period,
1164,343340931,54484,6.152570415,6.152121,1630.75169,65.3,59.3,208.5,214.8,9.3,False,0.91,False,False,True,0.25,ok,
1165,343450911,54534,1.115929153,1.115919,1627.80625,13.5,14.4,151.2,172.7,13.3,False,1.06,False,False,True,0.25,ok,
1166,343452418,54683,20.81938142,20.819412,1630.89531,301.1,278.9,393.8,373.0,2.5,False,0.93,False,False,True,0.25,ok,
1018,306580216,219420,1.749532727,1.749531,1326.19409,129.9,127.3,319.9,223.5,73.3,True,0.98,False,False,True,0.7,half_period,
1019,306823776,209636,8.002627928,8.00269,1326.25729,27.3,22.0,29.5,34.6,3.9,False,0.81,False,False,True,0.25,ok,
1020,306890690,46964,1.335546112,1.339166,1627.46817,6.5,5.0,4.3,6.8,1.7,False,0.77,False,False,True,0.25,ok,
1021,306896053,176818,5.982114984,5.982013,1354.67855,14.2,19.8,13.6,14.2,0.8,False,1.4,False,False,True,0.45,ok,
1174,343884825,45431,5.230730999,5.331015,1655.95339,1.0,6.4,6.8,3.5,2.1,False,6.15,False,False,True,0.6,stale,
1178,344075391,63924,31.86090357,31.860653,1643.77058,797.6,779.8,954.8,682.3,109.3,True,0.98,False,False,True,0.7,half_period,
1180,344978642,46416,1.393337949,1.389698,1654.21061,1.4,8.0,-2.7,24.8,19.6,True,5.69,False,False,True,1.05,half_period,
1181,344978736,45911,2.585515604,2.582446,1654.63458,2.0,21.8,44.2,36.5,4.3,False,10.71,False,False,True,0.6,stale,
1167,343484756,54876,1.159506105,1.155889,1626.39464,3.2,5.4,0.5,2.5,1.4,False,1.7,False,False,True,0.6,stale,
1168,343487338,54506,0.3481913984,0.348008,1627.56862,2.4,7.1,4.6,4.8,0.1,False,2.93,False,False,True,0.6,stale,
1169,343573862,46125,0.8434338859,0.843476,1628.14643,4.5,7.0,52.2,52.5,1.2,False,1.55,False,False,True,0.6,stale,
1173,343834897,54647,2.043513222,2.043649,1655.63986,8.8,30.1,44.0,53.5,8.0,False,3.41,False,False,True,0.6,stale,
1149,339666347,35254,4.361708082,4.361751,1654.33145,116.8,123.0,131.2,164.6,41.1,True,1.05,False,False,True,0.7,half_period,
1150,339667988,167736,3.067073952,3.067087,1384.26971,12.6,13.9,21.2,18.7,1.9,False,1.1,False,False,True,0.25,ok,
1152,339957347,126681,1.251046882,1.251047,1384.22201,12.3,13.7,48.6,52.1,1.9,False,1.11,False,False,True,0.25,ok,
1153,340003367,97525,15.98673885,15.986716,1392.94232,34.2,30.9,27.8,16.7,7.7,True,0.9,False,False,True,0.7,half_period,
1215,352184899,76208,0.7460462421,0.747398,1654.58638,8.0,3.4,5.2,3.3,1.4,False,0.42,False,False,True,0.25,ok,
1219,352353080,35126,13.36295972,13.453037,1659.94878,1.7,143.1,219.3,4.8,160.6,True,86.61,False,False,True,1.05,half_period,
1220,352400180,44293,18.95952151,18.896773,1656.60249,3.9,119.4,162.8,11.2,127.1,True,30.85,False,False,True,1.05,half_period,
1233,354944794,64785,4.395311605,4.419116,1656.06671,2.0,2.5,1.5,2.2,0.4,False,1.24,True,False,True,0.75,weak,
1154,340058744,133592,2.75853621,2.758561,1385.90398,13.2,12.6,18.7,17.2,0.7,False,0.96,False,False,True,0.25,ok,
1155,340064696,126770,1.572557227,1.572557,1385.12225,36.5,36.0,51.0,52.0,0.6,False,0.99,False,False,True,0.25,ok,
1156,340358394,161646,0.9472231331,0.94703,1384.23781,2.8,13.0,53.6,52.3,0.5,False,4.63,False,False,True,0.6,stale,
1159,341118777,44982,6.847526404,6.847443,1658.20196,365.3,355.4,578.0,507.7,5.3,False,0.97,False,False,True,0.25,ok,
1295,365084581,27344,1.016763286,1.015674,1654.98462,2.7,4.7,9.4,9.5,0.2,False,1.74,True,False,True,0.9,stale,
1303,365725094,55100,20.2646378,20.231967,1667.3398,1.9,33.3,48.9,47.8,5.5,False,17.75,False,False,True,0.6,stale,
1306,365998896,46425,1.249992671,1.250032,1654.46429,29.7,32.2,131.4,120.9,7.7,False,1.08,False,False,True,0.25,ok,
1322,369770419,37980,10.23572798,10.235673,1633.65028,46.3,40.8,15.5,13.7,0.9,False,0.88,False,False,True,0.25,ok,
1285,363985977,27329,2.439240368,2.438791,1657.26128,23.1,40.5,92.4,99.7,5.5,False,1.75,False,False,True,0.6,stale,
1288,364115836,72589,0.4799874843,0.47935,1654.27638,9.4,10.0,10.3,13.2,1.9,False,1.07,False,False,True,0.25,ok,
1289,364153424,72614,1.526529533,1.526513,1654.78354,6.7,7.1,43.8,53.3,7.6,False,1.07,False,False,True,0.25,ok,
1293,364944633,27329,0.8126549535,0.812602,1657.9685,6.0,7.3,14.8,16.6,1.7,False,1.21,False,False,True,0.45,ok,
1335,372222115,31176,1.779399481,1.77943,1655.66558,4.4,5.9,30.2,28.4,0.3,False,1.35,False,False,True,0.45,ok,
1336,372238299,27006,1.499280806,1.499282,1655.08767,17.4,17.4,39.8,44.1,2.5,False,1.0,False,False,True,0.25,ok,
1338,372300924,44471,1.023479086,1.024908,1654.20302,7.4,5.6,9.1,7.4,1.1,False,0.75,False,False,True,0.25,ok,
1342,373015604,46127,0.6220197262,0.622196,1627.59608,4.9,7.0,8.4,10.2,1.0,False,1.43,False,False,True,0.45,ok,
1323,369816679,37870,3.482185512,3.48049,1628.37004,1.0,5.8,21.9,19.0,3.0,False,5.52,False,False,True,0.6,stale,
1326,370015361,21690,1.340986271,1.340973,1656.05915,34.8,31.3,80.9,82.8,1.0,False,0.9,False,False,True,0.25,ok,
1327,370108711,32100,1.024043459,1.02404,1654.70084,14.9,14.7,38.9,41.2,1.7,False,0.99,False,False,True,0.25,ok,
1331,371839648,44087,2.283424213,2.283416,1655.98466,715.2,695.3,1463.9,1586.8,51.2,False,0.97,False,False,True,0.25,ok,
1246,358071481,86966,3.365142694,3.365146,1326.34473,536.5,586.5,714.4,642.0,38.1,False,1.09,False,False,True,0.25,ok,
1248,358108126,127892,12.33045056,12.330378,1334.21049,3408.0,3196.7,2795.0,2548.6,104.2,False,0.94,False,False,True,0.25,ok,
1249,358501560,104306,3.711878058,3.711913,1327.40481,533.7,641.6,829.9,363.7,339.7,True,1.2,False,False,True,0.9,half_period,
1256,363713678,27329,1.65557944,1.655556,1658.63319,40.8,41.3,289.9,279.8,8.3,False,1.01,False,False,True,0.25,ok,
1197,349429641,27329,0.8619231399,0.861944,1657.74436,23.0,29.4,72.7,70.8,0.5,False,1.28,False,False,True,0.45,ok,
1199,349571436,231466,1.607737321,1.619137,1326.69999,2.0,3.5,1.1,1.7,0.5,False,1.75,True,False,True,0.9,stale,
1207,350183074,192569,37.90001908,37.900242,1363.12382,97.0,96.0,94.9,129.8,20.5,True,0.99,False,False,True,0.7,half_period,
1211,351397454,41246,0.4636651351,0.464619,1654.32902,2.1,3.7,0.9,2.5,1.2,False,1.76,True,False,True,0.9,stale,
1372,380468471,27078,2.776287201,2.776338,1658.9338,588.7,543.4,844.2,907.2,42.7,False,0.92,False,False,True,0.25,ok,
1373,380478404,27078,0.5146185217,0.514986,1657.40417,18.8,16.2,102.3,110.4,6.4,False,0.87,False,False,True,0.25,ok,
1375,380751868,27078,0.8093823111,0.80981,1657.5817,4.3,7.0,9.9,8.4,1.1,False,1.64,False,False,True,0.6,stale,
1376,380778770,46053,9.449567077,9.449663,1660.54061,77.5,81.8,59.4,25.7,12.8,True,1.05,False,False,True,0.7,half_period,
1386,382312510,64777,0.5842577176,0.584257,1654.51144,5.1,6.2,28.2,26.8,1.1,False,1.23,False,False,True,0.45,ok,
1387,382366334,55907,14.34945887,14.349444,1658.21067,1524.3,1302.2,1518.7,1867.4,86.6,False,0.85,False,True,True,0.55,ok,
1399,384021193,61449,1.862779784,1.862702,1626.46651,35.2,37.6,360.8,360.7,0.7,False,1.07,False,True,True,0.55,ok,
1400,384068226,45365,1.202462912,1.202006,1626.28316,2.6,4.8,8.4,3.9,3.2,False,1.83,True,False,True,0.9,stale,
1402,384194603,50390,0.5522483663,0.552181,1626.56618,3.6,7.2,13.2,10.9,1.6,False,1.99,False,False,True,0.6,stale,
1405,384511855,48931,1.911927588,1.912021,1626.48365,6.6,7.0,9.1,9.7,0.1,False,1.06,False,False,True,0.25,ok,
1406,384609312,50352,2.177619744,2.177757,1628.00981,22.5,29.0,70.1,100.0,26.4,True,1.29,False,False,True,0.9,half_period,
1407,384627699,22321,14.86995001,14.866484,1640.3623,50.4,82.0,94.9,82.7,5.3,False,1.63,False,False,True,0.6,stale,
1192,348839628,245342,13.91262878,13.912616,1336.14554,77.0,93.7,50.1,55.8,1.4,False,1.22,False,False,True,0.45,ok,
1193,348843066,217645,20.02824153,20.028124,1330.63741,585.0,626.6,771.0,898.3,9.4,False,1.07,False,False,True,0.25,ok,
1194,348997611,246075,4.418368657,4.418341,1327.00373,364.4,354.0,2465.6,2573.1,4.5,False,0.97,False,False,True,0.25,ok,
1195,349246232,55630,9.054138107,9.057834,1634.56893,1.9,3.9,3.3,4.1,0.4,False,2.0,True,False,True,0.9,stale,
1409,384742861,33108,6.356221275,6.470174,1628.8854,-0.5,6.7,1.3,9.5,5.1,True,,False,False,True,0.7,half_period,
1410,384744604,22338,27.09093013,27.090578,1626.47987,267.9,294.6,,,,False,1.1,False,False,True,0.25,ok,
1413,384818632,41142,3.088289775,3.088019,1627.02267,19.7,19.6,133.9,130.1,0.1,False,0.99,False,False,True,0.25,ok,
1423,388202793,197692,3.687645064,3.687672,1326.21405,27.7,29.2,33.7,33.3,0.1,False,1.05,False,False,True,0.25,ok,
1425,389013422,49309,39.541698,39.542228,1627.68624,141.9,135.2,3.2,2.8,0.8,False,0.95,False,False,True,0.25,ok,
1427,389132822,46718,0.9370807546,0.937067,1654.82832,8.9,8.6,25.2,23.5,1.0,False,0.96,False,False,True,0.25,ok,
1428,389364202,207500,0.9499331261,0.949926,1325.82256,32.0,27.2,89.0,90.3,0.5,False,0.85,False,False,True,0.25,ok,
1430,390219055,27329,2.175906147,2.175839,1657.76298,3.4,3.3,20.4,24.4,1.6,False,0.97,True,False,True,0.55,weak,
1454,394232334,65105,0.822515377,0.822509,1325.64735,2.6,3.1,6.1,5.5,0.3,False,1.15,True,False,True,0.55,weak,
1455,394233060,51530,0.3295232507,0.329824,1325.67744,9.6,6.3,9.9,11.3,1.2,False,0.65,False,False,True,0.25,ok,
1459,394722676,56319,6.334260797,6.33432,1330.51422,133.4,144.1,140.9,135.3,2.4,False,1.08,False,False,True,0.25,ok,
1468,396907792,27329,7.259436653,7.25965,1662.16731,62.6,62.5,58.0,66.7,5.5,False,1.0,False,False,True,0.25,ok,
1469,396957421,27329,6.328953907,6.329252,1662.20198,96.6,102.8,144.5,126.4,3.4,False,1.06,False,False,True,0.25,ok,
1470,397106960,27329,3.823217018,3.823141,1658.10294,713.3,572.6,952.1,931.0,30.9,False,0.8,False,False,True,0.25,ok,
1472,398404609,76426,14.45027035,14.455468,1659.87619,2.4,30.0,5.6,9.3,2.5,False,12.29,False,False,True,0.6,stale,
1476,400734328,58617,2.411015066,2.410996,1627.96544,5.4,6.3,8.9,6.0,1.8,False,1.16,False,False,True,0.25,ok,
1350,375058760,231103,7.12937331,7.129389,1329.25846,2336.9,2600.5,4586.9,5112.8,11.2,False,1.11,False,False,True,0.25,ok,
1351,375090559,225525,5.424140005,5.424276,1330.67705,12.5,16.2,19.0,18.3,0.3,False,1.29,False,False,True,0.45,ok,
1357,376778166,41260,12.92203223,12.8472,1659.59556,1.6,106.5,70.2,365.4,219.6,True,65.22,False,False,True,1.05,half_period,
1370,380391418,52990,13.27229098,13.230733,1635.2061,2.5,21.9,24.8,36.2,7.4,True,8.74,False,False,True,1.05,half_period,
1343,373849740,190691,0.5368438574,0.536846,1325.86107,5.8,4.7,13.0,12.5,0.4,False,0.8,False,False,True,0.25,ok,
1344,373917626,201072,1.579484299,1.579457,1327.06537,11.8,10.6,36.0,38.0,0.7,False,0.9,False,False,True,0.25,ok,
1345,373917747,181456,3.545403836,3.580519,1357.63216,0.9,2.5,8.6,8.7,0.1,False,2.75,True,False,True,0.9,stale,
1348,374355219,35520,1.402467184,1.430172,1655.41536,2.0,1.8,1.0,-0.3,0.9,False,0.92,True,False,True,0.55,weak,
1480,402096687,61690,1.224558558,1.224479,1627.20049,5.7,7.0,10.6,10.2,0.0,False,1.23,False,False,True,0.45,ok,
1481,402104788,45147,1.441319262,1.441306,1326.51899,6.8,7.0,24.9,24.8,0.4,False,1.04,False,False,True,0.25,ok,
1491,404707758,61815,20.27576146,20.275628,1633.18602,1594.2,1780.7,1797.2,1541.8,26.6,False,1.12,False,False,True,0.25,ok,
1494,404774891,25154,22.50328592,22.503075,1658.92544,102.9,116.3,252.9,255.4,1.8,False,1.13,False,False,True,0.25,ok,
1508,406241337,21690,2.286238861,2.284854,1657.74911,3.6,8.6,11.9,12.7,0.5,False,2.37,False,False,True,0.6,stale,
1512,406807194,41735,2.088222539,2.088471,1626.7607,4.6,10.8,28.5,28.8,0.0,False,2.36,False,False,True,0.6,stale,
1513,406863699,53074,16.74976925,16.749182,1631.51259,156.9,206.8,23.5,37.7,12.4,True,1.32,False,False,True,0.9,half_period,
1514,406872253,53071,0.4925357401,0.492482,1626.40091,2.6,6.5,7.4,6.9,0.4,False,2.5,False,False,True,0.6,stale,
1516,407066449,57871,1.212134075,1.212122,1627.09405,7.4,7.7,47.0,47.9,0.3,False,1.05,False,False,True,0.25,ok,
1518,407146714,61514,1.433170187,1.433529,1626.72977,1.6,8.6,61.3,82.5,15.6,True,5.36,False,False,True,1.05,half_period,
1520,407146723,61515,1.433344659,1.433518,1626.74368,10.2,9.1,104.0,142.9,28.4,True,0.89,False,False,True,0.7,half_period,
1521,407222000,57807,0.8091558681,0.809187,1626.81146,8.4,10.3,35.3,33.7,1.5,False,1.23,False,False,True,0.45,ok,
1545,410309657,22382,1.495350309,1.495331,1654.60727,11.8,11.3,90.5,91.8,0.1,False,0.96,False,False,True,0.25,ok,
1546,410310956,35942,3.091860419,3.091944,1655.26897,15.0,18.6,22.2,17.3,4.1,False,1.24,False,False,True,0.45,ok,
1547,410346480,44719,0.362272813,0.362631,1654.13387,10.7,6.7,12.0,10.7,0.8,False,0.63,False,False,True,0.25,ok,
1548,410373785,63732,1.144163901,1.144166,1654.60561,22.7,25.1,118.7,111.5,4.4,False,1.11,False,False,True,0.25,ok,
1528,407922730,75933,6.475014877,6.475112,1659.51046,6.7,6.7,8.5,8.1,0.5,False,1.01,False,False,True,0.25,ok,
1538,409847512,44256,2.917155332,2.917175,1654.07666,50.2,42.9,54.4,138.2,63.0,True,0.85,False,False,True,0.7,half_period,
1542,409935170,44379,4.359693393,4.352043,1655.74825,334.5,542.2,1344.1,644.8,529.8,True,1.62,False,False,True,1.05,half_period,
1544,410002663,35013,0.2691386283,0.269138,1654.06189,12.1,13.4,27.4,27.6,0.3,False,1.11,False,False,True,0.25,ok,
1495,404774919,25154,22.50314015,22.503137,1658.8997,47.5,47.9,104.8,112.3,5.3,False,1.01,False,False,True,0.25,ok,
1496,404797784,189976,1.306868775,1.306865,1326.86026,5.0,5.3,45.4,47.2,1.7,False,1.05,False,False,True,0.25,ok,
1498,405075695,62645,9.91835961,9.918484,1601.82732,111.6,125.5,147.2,121.4,0.3,False,1.12,False,False,True,0.25,ok,
1506,406098924,18170,0.8848260762,0.886273,1657.59039,14.2,11.1,76.4,85.4,4.3,False,0.78,False,False,True,0.25,ok,
1584,424797128,21026,1.456918078,1.456916,1655.90403,33.2,37.2,199.1,189.9,0.6,False,1.12,False,False,True,0.25,ok,
1585,424849871,21774,2.317143448,2.322124,1655.9271,1.8,14.6,5.9,4.0,1.0,False,8.32,False,False,True,0.6,stale,
1586,424876542,21034,0.4176862509,0.418169,1655.83544,7.8,6.4,15.4,16.1,0.5,False,0.83,False,False,True,0.25,ok,
1587,424877706,21690,11.5530262,11.67319,1665.99821,0.8,68.7,59.1,43.6,16.2,True,91.55,False,False,True,1.05,half_period,
1550,411868625,46067,12.03290245,12.037492,1658.11754,1.8,27.5,25.6,21.5,4.9,False,15.32,False,False,True,0.6,stale,
1551,411924206,51049,3.877878561,3.876682,1656.84567,1.5,80.7,103.4,52.9,33.3,True,53.83,False,False,True,1.05,half_period,
1552,411924652,51056,0.366512598,0.366351,1654.09825,3.0,21.4,34.5,37.7,2.4,False,7.23,False,False,True,0.6,stale,
1577,421262493,48297,2.395937767,2.396348,1627.13733,3.6,11.1,13.9,12.4,0.4,False,3.08,False,False,True,0.6,stale,
1588,424877713,21690,11.55279895,11.693477,1665.30381,10.6,73.4,36.5,9.0,22.5,True,6.9,False,False,True,1.05,half_period,
1589,424881840,31080,0.6150028391,0.614987,1654.45353,20.6,15.5,52.8,58.8,3.1,False,0.75,False,False,True,0.25,ok,
1590,424984597,20983,0.5224430979,0.5217,1655.85512,110.5,106.9,310.0,388.6,60.7,True,0.97,False,False,True,0.7,half_period,
1591,424986552,21774,1.648820547,1.648851,1655.5595,231.1,218.7,611.6,342.6,219.0,True,0.95,False,False,True,0.7,half_period,
1438,390725265,28736,0.9517141853,0.952893,1657.90668,40.9,69.6,343.0,372.0,19.3,False,1.7,False,False,True,0.6,stale,
1444,391745591,204094,0.6554053096,0.655411,1326.21319,8.1,9.8,24.8,33.6,6.0,True,1.22,False,False,True,0.9,half_period,
1445,391812839,234770,2.098876211,2.098954,1355.47615,10.6,7.8,16.1,18.1,1.4,False,0.73,False,False,True,0.25,ok,
1446,391923274,228043,19.27154813,19.271615,1334.88513,36.6,35.0,38.2,36.0,2.2,False,0.96,False,False,True,0.25,ok,
1522,407580995,57751,3.029037206,3.029046,1327.16012,60.0,66.0,485.8,462.7,2.1,False,1.1,False,False,True,0.25,ok,
1523,407621964,233541,35.39155171,35.392352,1331.31382,996.8,1253.4,477.7,457.3,75.9,False,1.26,False,False,True,0.45,ok,
1526,407824105,58977,17.9414676,17.944527,1637.43323,8.2,42.6,40.8,34.4,6.1,False,5.18,False,False,True,0.6,stale,
1527,407876993,58997,0.7412695952,0.74053,1626.58592,7.5,10.8,12.7,16.6,2.5,False,1.44,False,False,True,0.45,ok,
1706,3658835,18526,1.06789,1.067475,1628.87692,1.8,87.6,248.7,125.3,91.4,True,49.66,False,False,True,1.05,half_period,
1713,14474806,17619,4.356278,4.42413,1631.04243,2.1,6.9,8.6,13.5,2.5,False,3.22,False,False,True,0.6,stale,
1724,17972582,26759,0.716149,0.716424,1628.9059,3.6,11.1,83.2,118.9,24.0,True,3.06,False,False,True,1.05,half_period,
1726,19283982,17623,0.763515,0.76179,1628.60206,2.9,2.9,8.1,10.2,1.2,False,1.0,True,False,True,0.55,weak,
1637,451606385,47664,12.98023281,12.980137,1630.45559,454.6,447.5,293.5,276.8,3.3,False,0.98,False,False,True,0.25,ok,
1651,464281481,51835,0.6577136751,0.65711,1654.54682,12.9,11.0,24.4,31.5,5.3,True,0.85,False,False,True,0.7,half_period,
1652,464286489,51828,7.239770404,7.241591,1659.34501,1.9,23.8,35.5,37.6,3.3,False,12.23,False,False,True,0.6,stale,
1654,464315739,35913,3.197305924,3.197778,1657.03201,8.4,48.1,113.3,119.8,4.2,False,5.75,False,False,True,0.6,stale,
1727,19386010,19303,6.885667,6.926987,1492.62817,1.1,3.1,5.7,1.2,3.1,False,2.87,True,False,True,0.9,stale,
1728,19686666,19326,1.236675,1.237231,1492.536,6.2,21.1,34.9,34.4,1.8,False,3.43,False,False,True,0.6,stale,
1729,20627517,26553,0.420379,0.420057,1626.58073,8.4,6.0,24.3,26.6,1.7,False,0.72,False,False,True,0.25,ok,
1730,21109090,28754,1.527364,1.524865,1571.81498,1.2,8.7,8.5,3.4,3.4,False,7.24,False,False,True,0.6,stale,
1657,464522606,52652,0.5657097317,0.565765,1654.07132,2.0,4.7,32.4,32.4,0.1,False,2.29,True,False,True,0.9,stale,
1658,464548710,61232,3.12006268,3.120064,1656.93794,168.4,181.1,927.6,588.7,195.1,True,1.08,False,False,True,0.7,half_period,
1659,464561795,61236,6.073170211,6.073145,1658.91,553.2,673.3,594.1,781.5,155.3,True,1.22,False,False,True,0.9,half_period,
1660,464589896,64536,0.4586803982,0.458656,1654.41806,3.3,5.2,8.1,8.2,0.1,False,1.56,False,False,True,0.6,stale,
1661,464592499,37158,0.4490883085,0.44909,1654.34479,9.4,8.5,96.0,84.1,9.2,False,0.9,False,False,True,0.25,ok,
1662,464597067,64575,12.13226554,12.131981,1654.07322,15.0,23.7,14.1,13.5,0.2,False,1.58,False,False,True,0.6,stale,
1668,466273082,36006,0.8607424116,0.860772,1654.35381,9.3,14.3,62.6,63.2,0.3,False,1.53,False,False,True,0.6,stale,
1671,466682727,64224,6.157074421,6.15698,1657.4395,28.8,35.1,48.2,31.1,8.6,True,1.22,False,False,True,0.9,half_period,
1760,35907845,43342,2.118524,2.120184,1600.07796,6.3,11.0,25.9,29.6,2.2,False,1.75,False,False,True,0.6,stale,
1763,36595481,26759,1.735028,1.735101,1628.45688,9.4,7.8,20.9,20.4,1.0,False,0.83,False,False,True,0.25,ok,
1764,36601157,15938,0.988006,1.001777,1629.32124,-1.0,9.6,12.0,14.2,2.0,False,,False,False,True,0.25,ok,
1765,37062985,26759,2.69205,2.692526,1628.82184,1.7,6.2,29.5,27.6,0.4,False,3.73,False,False,True,0.6,stale,
1756,35208896,39127,1.224223,1.221801,1599.79124,4.1,8.1,15.7,9.8,4.3,False,1.99,False,False,True,0.6,stale,
1757,35351735,39142,2.620443,2.619734,1600.47813,4.5,14.3,26.7,26.2,0.6,False,3.19,False,False,True,0.6,stale,
1758,35678623,39859,1.356168,1.358014,1599.58194,2.1,12.6,14.8,11.2,2.8,False,5.89,False,False,True,0.6,stale,
1759,35905913,39163,1.417279,1.418535,1600.15877,2.6,7.2,7.7,10.9,2.2,False,2.78,False,False,True,0.6,stale,
1773,39654532,26759,2.098008,2.092861,1628.43313,6.4,6.0,11.0,13.4,1.7,False,0.94,False,False,True,0.25,ok,
1774,40076647,26759,0.963905,0.964028,1628.47825,2.6,4.4,20.3,20.0,0.5,False,1.66,True,False,True,0.9,stale,
1780,42853087,50438,4.304432,4.321059,1625.88047,2.6,398.5,546.1,519.8,40.3,False,150.67,False,False,True,0.6,stale,
1781,43230027,42426,0.297755,0.297578,1625.45018,14.0,19.9,72.0,81.1,5.9,False,1.42,False,False,True,0.45,ok,
1787,47191170,26511,1.822638,1.815815,1625.87426,4.1,9.2,19.3,18.5,0.4,False,2.26,False,False,True,0.6,stale,
1789,47412057,26759,1.300711,1.300827,1628.99535,5.3,8.1,21.2,22.0,0.4,False,1.54,False,False,True,0.6,stale,
