TIC,Per,e_Per,BJD0,Morph
0252906811,4.5989011,0.40027207,1844.17337,0.616
0086396382,1.0913529,7.0844016e-05,1843.006102,0.559
0130158363,2.849848,2.9229634e-05,1844.592156,0.346
0239187696,0.8143008,8.430406e-06,1843.314131,0.46
0457127187,6.8535197,0.0013356429,1843.076606,0.511
0445069009,0.559779,1.3824885e-05,1842.554468,0.569
0192071095,12.1727418,0.00031115232,1848.514342,0.117
0189814368,2.7923441,9.3215274e-05,1842.738385,0.308
0191965113,20.8289572,0.93426552,1852.10815,0.076
0126232983,4.5363155,0.00050198538,1844.818988,0.301
0149833117,4.0524213,0.00023411765,1843.547182,0.246
0372759279,1.2383845,1.5272509e-06,1842.794744,0.598
0276252961,0.1558772,2.9049946e-07,1842.638352,0.542
0359552377,3.4390835,6.9579974e-05,1844.563115,0.554
0441608578,1.1157777,9.1241225e-05,1842.87198,0.553
0289969374,0.2558883,2.554134e-07,1842.573094,0.738
0016479253,6.9481612,0.00130352,1848.140911,0.347
0080929740,4.738775,3.0912128e-05,1844.901208,0.321
0016700335,2.8700507,0.00032416269,1843.896695,0.521
0392068173,2.7895942,0.00050538018,1846.992868,0.408
0172421004,1.0626485,6.360442e-06,1843.475806,0.675
0470975994,3.9596193,0.00034729702,1844.960438,0.346
0190332444,1.5945732,5.1083789e-06,1843.544742,0.328
0153891668,2.2268301,5.7663051e-06,1844.392062,0.576
0156921656,4.3493176,0.0015729844,1843.781996,0.549
0010048801,3.6987295,0.0033780682,1842.99737,0.459
0159346490,0.5825923,1.2079043e-05,1842.538952,0.626
0130158361,2.850038,8.8544892e-05,1844.590996,0.334
0302908037,0.4048561,3.7973825e-06,1842.627443,0.502
0088703412,2.8699727,0.0029074481,1843.470553,0.352
0456307422,2.6121503,0.00011495545,1844.172029,0.444
0147611197,0.3795969,1.8035971e-07,1683.699036,0.979
0160492551,0.6074426,8.0663455e-06,1843.084542,0.708
0461662295,20.5400465,0.011680335,1836.094255,0.082
0016596302,2.546673,0.00017764056,1843.776956,0.871
0335564109,4.3894303,4.1998498e-05,1843.190257,0.237
0456263109,0.771336,1.25589e-05,1843.597434,0.642
0099641129,0.0956464,4.8350271e-07,1842.652993,0.543
0144282524,0.2929314,1.2721744e-06,1842.372307,0.584
0004299830,0.5341187,0.00022856389,1842.819366,0.427
0368779536,3.9570861,9.3979787e-05,1844.755552,0.324
0055339898,0.7196603,7.6320343e-06,1843.125041,0.548
0160425283,0.2653612,4.1179989e-07,1842.814992,0.756
0011799874,4.2579273,3.7587219e-05,1842.942705,0.366
0192201543,17.4624961,0.53571467,1845.868998,0.179
0192111972,22.8434607,0.73129083,1865.170886,0.076
0138333980,17.8883306,0.006485862,1850.778358,0.081
0022590328,2.7375935,7.4263e-05,1843.627327,0.295
0010057647,16.26353,0.00025283682,1842.808981,0.076
0470966839,3.1457956,1.1441002e-05,1844.341324,0.423
0016703161,6.003065,0.00023386869,1843.401112,0.261
0142587827,0.4393982,3.8728039e-06,1842.583582,0.887
0071330078,2.4572479,2.368379e-06,1844.82474,0.442
0011491822,9.9465911,0.00056464712,1851.927737,0.207
0142618244,4.7796864,3.2566884e-05,1843.882638,0.236
0445067946,0.4084367,7.1532332e-06,1842.833974,0.909
0086232609,2.9219038,2.634052e-05,1842.589716,0.265
0011799872,4.2578574,0.00013747671,1842.942715,0.364
0099135783,3.2383444,0.00031841464,1845.615188,0.776
0165797593,0.369721,3.6602984e-06,1842.731333,0.405
0396740648,3.7704481,0.00038372149,1817.265005,0.267
0142258314,0.8441977,4.4013377e-05,1842.922632,0.696
0098974882,2.1317486,1.2981283e-05,1843.018701,0.46
0090935391,2.6722464,0.0004943774,1844.20054,0.262
0461662516,0.3732551,4.1907286e-07,1842.838951,0.792
0252914221,19.5468227,0.0016324699,1847.860969,0.076
0459758530,9.8377035,0.0015264811,1842.843122,0.172
0172171873,2.525087,1.7274892e-05,1844.66408,0.502
0240154683,4.0379616,5.1291639e-05,1843.894105,0.495
0172036040,1.4252801,4.5640588e-05,1843.437553,0.588
0441613385,0.2082523,3.7705829e-07,1842.589836,0.455
0172224309,4.1737535,0.0012487199,1841.826329,0.794
0240122720,0.269378,2.6052451e-07,1842.69883,0.538
0318067171,2.1805537,5.4022061e-05,1844.534498,0.325
0071266846,0.1336195,8.2620964e-07,1842.643062,0.582
0055655482,7.920336,0.00052899594,1843.825289,0.169
0229538190,0.7325984,4.7496664e-06,1843.409202,0.936
0257241363,5.5904852,0.0027545879,1842.428174,0.222
0137503140,2.9355373,1.2326483e-05,1842.561343,0.319
0039643723,1.3131123,1.3242251e-05,1843.570499,0.53
0441602378,1.2745998,2.4017019e-06,1843.766535,0.439
0103656297,0.2877918,0.0001464302,1684.155993,0.905
0357111084,0.2528995,4.0749256e-06,1842.771544,0.714
0147610499,0.5288505,2.3805611e-07,1842.638812,0.75
0139303531,0.5394192,5.8532008e-05,1842.610765,0.57
0197183006,0.5663165,8.6044099e-06,1843.227497,0.477
0139252264,1.1325693,1.3312131e-05,1843.540279,0.46
0191933664,9.8154184,2.6012027e-05,1846.004522,0.163
0286917658,0.3216191,3.9412756e-06,1842.841027,0.727
0461660512,1.1662118,0.00014631404,1843.21899,0.908
0016485009,1.0056497,7.4776052e-05,1842.785002,0.829
0038215399,2.4335384,8.8003822e-06,1842.874686,0.418
0456260162,1.4823328,0.0005782145,1843.75397,0.549
0081038220,2.0224598,3.3722012e-05,1844.403947,0.532
0102841799,5.2629645,0.00022762482,1847.335232,0.495
0067565466,2.8158925,0.00031982832,1842.637487,0.275
0371165722,2.2499775,0.00035878587,1842.775012,0.508
0312865025,2.7349626,1.6478709e-05,1844.805103,0.562
0240155327,6.1228947,0.00081987446,1846.341225,0.217
0016805617,8.4909155,0.0002749389,1873.165726,0.074
0101547609,21.454335,0.00023330511,1872.36778,0.562
0285019418,0.1366069,2.76592e-07,1870.573316,0.554
0318230704,3.5553166,4.6458702e-05,1870.989309,0.391
0009361438,8.6077407,0.0001596831,1875.749082,0.14
0289716926,0.5909092,5.2068122e-05,1870.839335,0.647
0142441910,2.8796587,5.6321358e-06,1684.463091,0.359
0233120979,5.9630913,4.0351482e-05,1683.321934,0.206
0157847499,0.1752063,1.2739959e-06,1870.590285,0.619
0457139088,3.3255111,0.00011834975,1873.274676,0.202
0099784331,0.5234661,8.3103845e-06,1870.820894,0.705
0008677671,1.1159766,5.5326957e-06,1871.454057,0.564
0318210930,0.2277127,1.391321e-06,1870.588155,0.792
0149438705,0.2641329,4.4359226e-05,1870.47875,0.465
0219016721,4.2348652,0.00053824799,1872.976772,0.688
0172933154,5.7872723,5.8324589e-05,1874.266089,0.22
0287196418,3.6950194,7.1931645e-05,1684.207427,0.418
0008766412,2.319333,0.00017259606,1872.532706,0.909
0329289186,0.5525069,5.4483666e-06,1870.773348,0.588
0172517058,2.4365191,5.001978e-05,1871.915537,0.242
0252791409,17.9413714,0.00027854338,1879.063993,0.048
0008245065,0.3280228,1.0588274e-05,1870.756682,0.748
0458479571,36.6022571,0.0005751187,1856.557639,0.028
0318217844,1.2222939,3.7280711e-06,1871.843016,0.61
0117378874,0.3745944,1.9166963e-06,1870.745259,0.668
0099746674,0.2716514,9.8187834e-06,1870.487262,0.584
0232524483,0.372987,6.4741213e-07,1871.531716,1.008
0172529744,9.0119805,0.00030843802,1871.385694,0.223
0459789367,0.6873525,2.5755171e-06,1871.341322,0.612
0017206122,4.4532299,0.00015786248,1870.552078,0.26
0082224114,0.3761241,1.4019532e-06,1870.695131,0.781
0021499327,14.7836424,0.00068329817,1875.295171,0.167
0330753460,0.3794957,5.0610154e-06,1870.577868,0.689
0307907420,3.2985999,0.00036185549,1875.063613,0.33
0357133493,4.3438508,0.0010951533,1874.349664,0.196
0024004619,2.9160743,0.0003986516,1872.939199,0.534
0004957914,1.2463608,3.1412682e-05,1871.177899,0.503
0198507944,0.3422844,4.9290605e-07,1871.173312,0.719
0202295392,7.3283043,1.6721035e-05,1874.813814,0.477
0039065113,4.6892054,0.00074505593,1875.111878,0.32
0142865103,13.3344976,0.0010395532,1882.239764,0.148
0453426326,14.3924107,0.11837406,1877.059328,0.439
0311188656,2.3947368,0.00035489967,1741.954585,0.293
0067949277,1.785531,6.2258078e-05,1870.916582,0.591
0088646716,0.4149777,3.9840372e-07,1871.061958,0.793
0056912737,20.6894168,0.0058321767,1877.651353,0.083
0016805628,4.0757598,0.00026986429,1874.386645,0.233
0021499609,8.4780878,2.9503933e-05,1869.731935,0.205
0053479497,0.2712799,3.0989713e-06,1870.653389,0.922
0188512866,1.68149,4.2653435e-06,1870.852196,0.531
0150251466,12.3875684,0.00025778398,1876.467284,0.095
0150225473,0.418378,2.2087635e-05,1870.74506,0.605
0137905775,0.4031699,4.368571e-05,1870.810651,0.516
0055753808,0.4155585,3.6941653e-06,1870.659415,0.84
0157840032,0.5022673,4.7163958e-05,1870.893545,0.546
0270491862,0.4487965,6.0698136e-07,1870.8183,0.785
0406781370,0.8966773,9.1310565e-07,1871.326985,0.826
0445829772,0.205193,6.3028597e-08,1870.498082,0.821
0138543573,1.1646797,1.5043754e-06,1870.789672,0.627
0008200343,12.9845622,0.0010257923,1873.158979,0.086
0302668828,5.5076989,6.9979566e-05,1872.547757,0.25
0377390037,1.8044896,8.2830787e-05,1871.142536,0.813
0016805614,8.4916123,0.00034622739,1876.983461,0.098
0039074755,1.5689732,0.00081786799,1872.459171,0.791
0308015513,4.3257042,7.8010168e-06,1873.766953,0.163
0166532356,10.5729573,0.00090765011,1875.022007,0.117
0331947033,3.027673,4.7244392e-05,1870.156921,0.248
0453431591,1.0098978,1.5612255e-05,1870.56734,0.445
0318290913,15.021469,0.0010547305,1874.949591,0.066
0142791832,6.5419253,0.00012954022,1870.763134,0.246
0332064670,0.7363201,0.0001974997,1870.695977,0.488
0139367232,0.56328,5.0240248e-06,1870.800523,0.523
0008769657,0.4264695,6.4376525e-06,1870.51488,0.574
0017299918,2.0280582,4.6158404e-05,1871.189368,0.337
0004971740,0.8677957,0.00022076412,1871.100901,0.36
0406758816,3.0633368,6.4052375e-05,1871.816404,0.542
0287095354,0.4789819,1.9774928e-06,1871.220493,0.635
0233635280,1.3742054,8.1558929e-05,1870.792297,0.532
0272672133,3.4939021,0.00017673449,1870.822012,0.29
0126325291,0.8293766,8.9952077e-06,1871.158246,0.53
0039074957,2.0033852,1.969361e-05,1869.834801,0.501
0148656659,1.6566498,1.78536e-05,1871.37628,0.51
0318357083,3.2440114,0.00021270266,1871.795284,0.417
0284660677,1.5806939,8.1383823e-05,1713.26144,0.627
0446127290,0.3336468,2.0567013e-05,1870.564088,0.715
0157273362,1.9999011,8.3469782e-05,1872.124224,0.344
0101546875,4.6840246,0.0031535742,1872.416621,0.299
0147611185,0.3683311,1.6645642e-07,1683.714853,0.999
0284892951,1.4609218,9.6248889e-06,1871.108294,0.517
0260124760,1.0802768,6.2625381e-07,1517.760361,0.59
0315120782,0.9337639,1.2376011e-05,1518.14873,0.429
0308307606,4.8400269,0.00019374046,1415.76843,0.306
0400525177,1.8716307,6.5709622e-05,1519.862625,0.686
0106055469,0.3646438,2.4650898e-06,1544.591336,0.628
0101497151,1.2520502,7.721048e-05,1544.926728,0.43
0437241830,0.9442651,5.4475797e-06,1545.018498,0.616
0157754133,2.295572,8.752647e-06,1545.896904,0.398
0179238861,1.1654195,8.0621135e-05,1545.227232,0.566
0344175457,3.9251811,0.00081122938,1545.82605,0.436
0140132301,0.6570841,0.00030799724,1517.792625,0.977
0055222620,5.1962117,0.00032416841,1546.787652,0.21
0089787749,0.5413152,5.273424e-07,1517.435919,0.661
0072605231,3.9370184,0.00096848115,1544.882996,0.312
0167983141,10.4099243,0.0021331423,1549.021207,0.173
0055222619,5.196159,0.00020397965,1546.787012,0.207
0286310830,8.3685918,7.2862454e-05,1545.836155,0.316
0334886280,12.0007398,0.00015846405,1550.104308,0.271
0192990023,0.900898,1.0814728e-05,1545.10274,0.702
0122330743,0.9163618,7.5016734e-06,1517.654738,0.513
0035655828,8.072659,5.0215719e-06,1550.935091,0.241
0036077464,0.1728147,1.2276235e-05,1544.065629,0.842
0022146154,18.1921987,0.015550927,1549.909382,0.107
0269342892,0.4488067,3.5047508e-07,1491.873429,0.707
0148612685,5.0101293,0.00025199442,1544.486842,0.179
0071298511,2.1525597,8.9794471e-05,1546.450913,0.552
0374366829,5.6234927,0.00011889994,1549.06622,0.164
0040534599,0.3567582,3.0045065e-07,1544.509506,0.793
0192087959,2.4768652,0.0002481045,1516.827276,0.392
0029914747,0.7713663,1.7546867e-05,1544.8612,0.622
0148544875,3.4879971,0.00010972636,1558.189862,0.176
0281494100,2.3073972,9.5640993e-06,1493.632887,0.418
0157774304,11.7845114,0.00060857226,1546.004617,0.11
0145116411,1.0188601,0.00036133685,1517.705028,0.575
0030828562,3.1122867,3.6859416e-05,1520.110371,0.237
0005092088,10.125882,5.8864412e-05,1522.611897,0.231
0073201833,0.8649434,8.1902309e-05,1544.999177,0.594
0193271278,2.1742728,2.0772611e-06,1544.603962,0.506
0073386477,2.1803939,4.3552486e-06,1545.206093,0.549
0350141132,4.6089439,0.0058028749,1548.234262,0.359
0275083922,2.9241644,0.0012405186,1546.45193,0.204
0294327312,0.9185462,3.1720855e-06,1410.663252,0.585
0048063034,0.5862504,2.0442441e-06,1544.912366,0.705
0030122338,7.0401695,6.5365541e-05,1514.067117,0.349
0049003142,2.502933,2.7238479e-06,1544.467434,0.455
0045599777,5.3135877,6.4250677e-06,1546.832243,0.22
0269562415,1.4545105,9.773088e-06,1492.990254,0.68
0048063032,0.5862463,1.1701995e-05,1544.912633,0.69
0437248515,3.4058842,6.7291941e-06,1547.488262,0.262
0011561667,3.0876595,1.7787204e-05,1548.526144,0.286
0049418981,2.5677451,0.00065161943,1546.559133,0.512
0437230910,0.380517,9.7008857e-06,1544.339687,0.369
0053997651,2.9173324,1.8747142e-05,1546.775697,0.159
0031810287,4.7615506,6.8019249e-07,1519.989686,0.233
0168384614,2.2676988,1.2900264e-05,1545.610414,0.633
0423524230,2.5814001,5.6904129e-05,1545.882358,0.3
0053189332,9.2908633,2.5608744e-05,1546.86718,0.271
0307488085,1.0045161,0.0002243951,1544.802559,0.752
0074528318,4.670058,4.0299976e-05,1520.120078,0.215
0385231167,2.3675168,6.7684257e-06,1546.032701,0.547
0036734222,0.8134735,1.3729158e-06,1545.230595,0.439
0140064648,0.5397545,4.3794754e-06,1517.522284,0.888
0410392940,0.3628327,7.4874773e-06,1544.75187,0.884
0048335665,4.6274812,0.0007338783,1545.481505,0.698
0193136669,1.5660057,2.4446438e-05,1545.151122,0.65
0035009375,1.0713401,1.6208277e-06,1545.459999,0.763
0106403786,2.1954573,2.6007662e-05,1544.545212,0.497
0140691463,2.0845385,3.0986317e-06,1620.46756,0.3
0219310882,0.7542206,6.7261608e-05,1545.033807,0.437
0308076113,0.2635613,3.044142e-07,1544.376092,0.747
0393837491,8.573822,4.2221892e-05,1548.597507,0.111
0335499997,0.4328032,0.00075930999,1544.412079,0.499
0410299018,0.3558795,5.0496106e-06,1544.430812,0.998
0157788279,0.3552452,3.1603049e-06,1546.702646,0.859
0070717462,2.9486252,0.00063151855,1546.567269,0.487
0049175300,0.2641902,1.2337368e-06,1544.410518,0.888
0260609205,4.4617534,3.6276404e-05,1328.756399,0.433
0286396160,7.4284966,0.0050830728,1545.308898,0.336
0340135575,0.582766,1.2111158e-05,1544.551945,0.841
0158150633,4.156442,7.0350331e-05,1547.468943,0.276
0044988465,7.5638488,5.8771439e-06,1551.566572,0.15
0047380518,1.0953775,3.6420203e-05,1545.457729,0.525
0022120766,2.496703,0.0001789429,1518.472114,0.683
0270742379,4.2905344,0.00012030037,1519.567512,0.701
0158329676,3.0672444,0.00015547105,1548.706122,0.397
0219187649,2.1540775,0.00013517065,1545.746504,0.3
0315002523,3.3023722,2.0303231e-05,1518.620303,0.496
0075818403,0.5635614,1.1883799e-05,1517.932349,0.712
0177175199,1.0404134,5.8002308e-07,1355.30936,0.491
0019271382,2.5883459,1.431887e-06,1517.842393,0.381
0193092806,0.1185081,1.8914526e-05,1544.424721,0.516
0005703872,16.2814462,0.0023189036,1517.517526,0.163
0073723286,14.0655737,0.00016895675,1547.302548,0.102
0023324827,6.1877672,0.00081425232,1543.538504,0.312
0071546916,9.8598511,0.00017211322,1547.605869,0.15
0102691227,2.4197641,1.1612189e-05,1546.367872,0.435
0375477302,3.0728583,0.00036416974,1546.995301,0.251
0410359089,0.752322,2.818735e-05,1545.546158,0.892
0149990841,4.453184,6.4386316e-06,1546.241716,0.165
0291466214,7.0505819,2.7716068e-05,1495.535482,0.264
0048476907,4.7132565,1.2285178e-05,1544.641279,0.224
0168312820,6.9341227,1.7842268e-05,1545.543416,0.134
0286310836,8.3748025,0.005884755,1545.836063,0.32
0308404140,2.3758614,7.4251153e-05,1516.566616,0.758
0187930369,4.9365603,1.3746401e-06,1543.57356,0.293
0148611095,4.8374698,8.9775886e-05,1546.984106,0.146
0048372732,1.0955633,4.2896155e-06,1544.491443,0.553
0024972851,4.0217397,3.6813187e-05,1519.458747,0.336
0106470229,5.0203952,0.00068077889,1549.436492,0.247
0102978235,3.6841111,1.0889819e-05,1546.495335,0.471
0074627376,2.6136637,4.7633285e-05,1521.283865,0.592
0053178352,1.0813531,5.0080441e-06,1544.523554,0.706
0102195674,8.7572,4.8393828e-05,1547.46366,0.246
0189349514,2.5142319,0.00041501733,1545.360982,0.578
0400445441,1.0976885,2.5364244e-05,1544.85387,0.839
0349970685,1.2567058,1.563965e-05,1517.932847,0.371
0047352608,0.4434482,4.1653992e-06,1544.562638,0.821
0322732889,2.9114714,8.6245997e-05,1547.190829,0.859
0434479378,1.5663355,3.9047678e-07,1544.641313,1.008
0140066660,1.6642292,3.9877548e-06,1518.443436,0.961
0105992935,0.7061056,0.0006381338,1544.86168,0.306
0179295564,7.33385,0.00064418815,1551.538399,0.212
0436802660,1.5378205,8.6236249e-07,1545.475907,0.613
0092743594,4.2253213,4.3703562e-05,1519.14142,0.307
0022079739,0.6861425,0.00012851918,1544.662504,0.458
0281731203,11.6335179,0.00015615379,1552.13218,0.23
0030562668,3.8522421,1.2482084e-06,1518.078903,0.478
0267542728,39.7264662,0.0097143482,1708.525667,0.237
0328860378,2.167742,2.4152936e-05,1901.076222,0.521
0022017780,0.3842047,4.0654934e-06,1900.257173,0.809
0022818693,5.6296634,2.0436636e-05,1902.273162,0.128
0165982704,0.2976868,2.2409427e-05,1900.328783,0.844
0380618882,6.4702019,2.439463e-05,1897.671268,0.25
0459190726,4.108026,0.00023759475,1901.215639,0.35
0255921197,0.8892865,6.516901e-07,1901.23303,0.542
0161687316,0.8164077,9.8418629e-05,1900.122142,0.643
0097472236,0.6384973,3.1962152e-05,1902.10132,0.797
0067474119,0.4569562,1.3612978e-05,1899.998103,0.769
0386956587,0.4392298,2.5127969e-06,1900.46731,0.885
0376524552,3.713301,0.00012495615,1903.581781,0.225
0086182628,26.5439653,0.20073664,1922.892276,0.091
0077139245,1.7371057,3.1464109e-06,1901.199117,0.521
0014826027,0.912568,1.315369e-05,1900.200105,0.747
0141148944,0.8652485,2.7979087e-05,1901.207972,0.57
0156376126,0.3518407,5.4498891e-06,1900.176614,0.665
0095927692,0.6609839,6.8682415e-07,1901.508851,0.527
0061285257,0.2345175,3.7686094e-06,1900.14621,0.547
0009461737,0.6369756,3.5754391e-05,1900.629627,0.574
0018028547,7.399122,0.00039380913,1902.988228,0.124
0115920747,7.9350688,0.00041623336,1906.842881,0.188
0138910382,1.1663118,2.1440735e-05,1901.717045,0.341
0141148940,1.7303098,4.3344935e-05,1901.20912,0.552
0063309085,0.3464973,2.0729788e-06,1900.10093,0.961
0328862783,10.1307743,0.013017423,1905.406458,0.191
0380618779,1.8120745,1.1726021e-05,1899.940744,0.477
0388843945,2.209582,2.2392439e-05,1900.321607,0.368
0393894013,0.8158802,1.1730098e-06,1900.468676,0.606
0202509016,38.5951605,0.00097692622,1907.382226,0.137
0207397638,4.0201743,0.001133538,1903.681099,0.519
0136995510,2.7539308,2.0336242e-05,1901.613485,0.363
0097486585,1.5086417,0.00018363741,1901.027657,0.737
0341525754,0.1567088,6.1914893e-06,1899.978797,0.61
0149470723,1.7368043,0.00016993634,1900.415233,0.621
0139061135,1.1682788,7.0274929e-06,1900.41481,0.562
0139452314,0.3467611,6.8523641e-06,1900.077224,0.785
0135085261,4.4868623,7.0436878e-05,1902.188628,0.35
0009391285,2.7525411,9.9678715e-06,1902.102903,0.303
0393819751,2.0517787,0.00026758311,1901.367616,0.803
0230061567,0.28798,5.8826616e-07,1901.928143,0.989
0039174351,0.5737275,2.298137e-05,1900.516249,0.997
0099254945,7.7078125,0.00019618998,1901.766654,0.1
0138756003,1.3526452,7.669518e-05,1901.63577,0.616
0138819130,10.7880606,0.0051520684,1898.776483,0.239
0376689171,0.5210691,8.1404325e-06,1900.498794,0.629
0014948284,2.7036866,5.6835044e-05,1902.266006,0.545
0157018051,15.0814007,0.00027477767,1905.178745,0.079
0376606423,0.8545939,3.7598617e-05,1900.396331,0.5
0347329162,4.6169803,0.00067894588,1902.725022,0.27
0180670276,2.3444761,8.2158137e-05,1902.236407,0.281
0367683204,0.2206848,1.1467156e-07,1900.095911,0.726
0199549116,1.5859642,4.5227641e-05,1901.23026,0.376
0180570279,4.7980204,6.7372295e-05,1900.533026,0.533
0310170498,0.3222297,9.7057873e-07,1929.913585,0.857
0392963260,12.4176103,0.15318756,1941.839426,0.081
0258923466,4.8741958,0.00060967953,1940.010048,0.279
0020239565,6.0211645,4.8555041e-05,1929.654487,0.257
0067707406,1.2568011,1.6821466e-05,1931.117172,0.558
0159983399,0.4190329,2.4572287e-07,1929.893339,0.782
0116503129,0.1712539,2.1536665e-07,1929.610181,0.783
0175402069,0.1010169,2.8718646e-06,1929.827335,0.516
0071612483,1.2168732,9.9479988e-05,1931.919575,0.431
0020212631,0.2971598,9.0452282e-07,1930.006684,0.824
0357398957,0.4777678,1.8259814e-06,1931.004966,0.606
0156067195,3.5500014,1.791712e-05,1932.862791,0.176
0390651552,1.467189,0.00010308325,1930.819937,0.42
0339540793,3.7739942,0.00017020382,1932.252461,0.418
0274509791,1.1988499,1.8114222e-05,1930.203224,0.604
0067707714,0.3171474,1.3651781e-07,1930.667922,0.729
0409343223,5.1106354,0.00015761306,1934.801893,0.316
0310170268,8.3173515,0.00013564735,1934.246137,0.067
0009058724,3.5605419,4.275552e-05,1934.712606,0.442
0232527356,0.3669901,5.5684838e-06,1930.232219,0.835
0149566964,4.8135852,0.0001133358,1930.572913,0.281
0357358259,2.4961588,0.00010073323,1932.313084,0.523
0359188252,8.0473797,0.00090571194,1935.706081,0.119
0165987272,15.6888569,0.0049812953,1936.851391,0.212
0388940613,0.4525991,1.049965e-05,1931.33865,0.92
0028188795,1.2694135,9.849585e-05,1930.629076,0.672
0156563222,0.2711506,5.1011029e-07,1930.390266,0.75
0416024040,0.6553237,9.7847875e-06,1930.854752,0.634
0445074203,4.3690689,0.0004306088,1930.973923,0.192
0292115251,3.4926302,0.00051361843,1932.38956,0.346
0376923942,9.3354434,0.00018047528,1937.808389,0.101
0422251657,3.9300333,0.00014155699,1932.206987,0.244
0365089053,0.7755622,5.1170339e-05,1930.343229,0.689
0155998626,0.6404518,4.7920451e-07,1929.796113,0.81
0158016784,3.1980519,1.407388e-05,1931.749758,0.662
0393639812,1.7381397,7.6711836e-06,1931.044654,0.593
0357345626,3.6436594,5.1400113e-05,1933.317338,0.601
0028157482,3.2817358,3.8118575e-05,1930.492955,0.358
0092132777,13.9294661,0.00077866668,1934.596056,0.112
0417175621,3.3327249,7.4783474e-05,1933.364974,0.341
0068032616,1.0780698,3.2906687e-05,1930.572963,0.55
0316317026,3.5507697,5.9894608e-05,1932.531166,0.236
0207394908,1.3010871,1.3149746e-05,1930.619937,0.347
0309828087,2.5149574,4.927793e-05,1932.434832,0.41
0366786599,1.1317802,6.2062302e-05,1930.130123,0.956
0095525589,0.2180114,7.9132408e-08,1929.914083,0.747
0116520408,0.2908731,1.5121104e-06,1929.559283,0.783
0233722938,10.7579446,3.224055e-05,1930.032809,0.068
0095525590,0.2180114,2.1265553e-07,1929.913425,0.746
0198109209,0.9582095,1.7693728e-05,1931.460443,0.917
0020299889,7.6062167,0.001552698,1951.041183,0.496
0406798603,0.9063451,3.859079e-06,1930.77866,0.601
0092132775,13.9295519,0.00078759856,1934.595984,0.112
0149583965,0.4627844,2.8440959e-06,1930.235683,0.893
0390632932,0.3737141,1.0025821e-06,1930.394605,0.957
0009036901,3.4130085,5.09421e-05,1930.550945,0.599
0116502572,3.9329568,8.68266e-05,1930.981364,0.553
0389510663,3.2082555,7.227122e-05,1933.007314,0.338
0229750058,10.1827843,0.00034004703,1937.525564,0.146
0028290956,6.0036044,0.00013294234,1934.144444,0.213
0207504663,0.5882432,6.691271e-06,1930.082579,0.629
0165976940,5.9401653,0.00023568204,1931.954792,0.218
0027112021,0.4079911,4.4214123e-06,1930.396002,0.957
0365198355,0.55875,1.1752712e-06,1930.2818,0.775
0365070861,0.3776547,3.2375581e-06,1930.019067,0.977
0422332463,0.423449,2.7295587e-06,1931.055074,0.87
0422246362,2.4231935,3.7517334e-05,1931.682777,0.392
0159871619,1.2099549,8.2364278e-05,1929.855999,0.488
0365069916,6.3138363,0.0006030505,1934.167171,0.427
0159202185,0.2835585,2.1553052e-06,1930.554385,0.548
0357398958,0.4777631,3.6810922e-06,1931.00498,0.607
0149622009,0.255229,3.849327e-07,1930.469541,0.733
0219739347,0.7735263,7.3359107e-06,1930.590477,0.487
0156074324,2.9351862,2.3235409e-05,1931.606294,0.25
0399181042,3.1442913,0.0062061725,1930.269792,0.779
0138256097,0.4639323,1.5185045e-06,1931.18057,0.787
0155968973,0.3418805,1.2779612e-06,1929.819885,0.868
0155988736,6.8489974,8.1186452e-05,1930.062618,0.415
0286036831,0.6319581,4.9749811e-06,1930.003093,0.944
0072534221,7.2291095,0.00017545346,1930.718804,0.197
0088118399,0.2478252,7.4764667e-06,1931.149759,0.892
0157968186,2.0688135,5.9411243e-06,1931.386311,0.495
0365203184,5.2611036,9.8473074e-05,1930.366033,0.18
0066715008,0.3984963,5.5005368e-07,1929.720536,0.755
0116484192,0.2764742,1.3022511e-07,1929.580085,0.788
0393672471,1.3114508,0.00087891713,1930.5903,0.556
0365070128,7.2527315,0.00070842628,1940.413085,0.159
0116380226,15.3229639,0.00068212149,1934.282831,0.14
0198382308,2.3112289,7.9079258e-05,1931.017475,0.426
0365059891,14.8991013,0.00030244843,1938.975637,0.065
0258918831,5.9856044,0.00014053748,1931.78006,0.177
0138256675,0.5689197,5.8895282e-07,1929.912058,0.709
0219843981,0.3016095,1.3430536e-07,1930.563264,0.728
0259126549,14.7690385,0.00015516804,1957.4218,0.158
0392909786,0.2038337,8.2217535e-06,1929.860582,0.632
0422252417,0.4932207,2.4596961e-06,1930.275589,0.585
0067813700,0.7173662,4.8768214e-05,1930.503548,0.562
0051288359,1.8014089,3.3770352e-05,1629.372777,0.574
0296672022,3.4668153,0.0025827006,1625.607943,0.443
0339568213,5.8232942,0.0015474446,1628.525636,0.576
0067982365,2.4938218,0.00064160001,1627.981102,0.364
0314527844,2.9479377,0.00028562042,1629.757918,0.465
0279319810,7.4961062,0.0025658746,1627.280379,0.188
0177283727,3.95617,0.00018932254,1600.032921,0.28
0364200513,7.671829,0.0048291509,1630.862188,0.313
0150031040,9.7627033,0.012534373,1637.189019,0.256
0233558430,7.3221517,0.0049301878,1634.776856,0.241
0399822840,1.0025595,1.4173458e-05,1684.009082,0.579
0198181552,2.8224469,2.9885617e-05,1931.211715,0.338
0170255099,1.3032304,0.00058839854,1711.681427,0.466
