tid,toi,pl_orbper,pl_tranmid,tfopwg_disp
437444661,7470.01,17.9758603,2460776.476517,KP
46020827,7471.01,9.3911326,2460794.2165,KP
145368316,7472.01,1.6096874,2460775.659327,KP
187278212,7473.01,,2460777.930913,KP
50171060,7474.01,1.257813,2460775.325905,KP
376866659,7475.01,3.2527618,2460775.586536,PC
182992572,7665.01,24.303103,2460699.321653,PC
182992572,7665.02,9.0270152,2460745.01217,PC
130295375,7666.01,5.0145963,2460717.770654,PC
299801675,7667.01,16.9537015,2460878.04861,PC
2093349,7668.01,16.2816997,2460741.212899,PC
148273668,7669.01,13.1852332,2460696.324979,PC
229047362,767.01,3.764873,2458572.990673,KP
176604975,7670.01,10.4865505,2460703.349134,PC
140190514,7671.01,6.4287928,2460746.069535,PC
107779737,7672.01,1.0272009,2460716.664824,PC
25154148,7673.01,27.4839254,2460854.316888,PC
458615187,7674.01,3.8831272,2460715.796295,PC
289114603,7675.01,8.1761677,2460706.368768,PC
452973397,7676.01,1.9518831,2460713.138269,PC
349677805,7677.01,11.9096401,2460886.049566,PC
80224448,6965.01,5.9693397,2459505.193695,PC
80224448,6965.02,28.0693949,2459508.008646,PC
243030574,6966.01,2.1659522,2459449.712088,PC
27635334,6967.01,4.7335575,2459502.375963,KP
121990418,6968.01,2.3475051,2460340.703809,PC
17129975,6969.01,1.5142292,2460340.479242,FP
17129975,6969.02,4.5565614,2460342.859563,PC
77253676,697.01,8.6078603,2458418.925917,APC
271749758,6970.01,11.714447,2460342.99711,KP
354031707,6971.01,4.1866989,2460343.972407,PC
219824470,6972.01,5.4809114,2459661.074326,PC
427765233,6973.01,31.6527509,2459857.549027,PC
348684814,6974.01,7.7517707,2459976.900453,PC
158381418,6975.01,2.1449013,2460038.793473,APC
5972036,6976.01,1.7346044,2460037.517533,PC
436575927,6977.01,5.0957983,2460250.885968,KP
336264393,7213.01,36.9870862,2460475.688854,PC
251803342,7214.01,8.9093753,2460517.837184,PC
23912656,7215.01,2.7705702,2460528.863508,PC
69436501,7216.01,3.1243759,2460532.675988,PC
151760597,7217.01,3.9859545,2460530.653241,PC
279331929,7218.01,4.9030173,2460528.877221,PC
242674266,7219.01,2.9069573,2460532.39306,PC
38509907,722.01,15.3004892,2458339.134431,PC
344416349,7220.01,7.8365317,2460525.487115,FP
110828766,7221.01,1.6233128,2460530.577486,PC
466890210,7222.01,5.1869453,2460525.773378,PC
157808355,7223.01,5.3384038,2460532.148419,PC
466966249,7224.01,5.5698339,2460524.480696,PC
209320688,7225.01,9.7461668,2460515.96761,PC
350268913,7226.01,3.5191197,2460524.612751,PC
287948915,7227.01,2.3593338,2460529.786285,PC
397653875,7228.01,2.9324083,2460528.227293,PC
363040636,7229.01,16.7880823,2460530.325697,PC
177077336,723.01,1.4178609,2460986.915959,PC
442530946,7476.01,3.7130279,2460804.77465,KP
126325985,7477.01,3.312816,2460804.314174,KP
11270200,7478.01,3.1432403,2460806.062159,KP
77202722,7479.01,3.3566052,2460805.31211,KP
104024556,748.01,2.0219583,2460064.168409,KP
71841620,7480.01,5.084334,2460803.446331,KP
431016234,7481.01,12.3832847,2460807.939722,PC
188500604,7482.01,5.8767209,2460808.113722,PC
76835246,7483.01,0.5127744,2460803.045671,PC
68952448,7484.01,4.6144478,2460803.328685,KP
441122551,7485.01,3.3870505,2460805.366309,PC
336732544,7486.01,3.2771118,2460805.293336,KP
301258470,7487.01,12.4563692,2460812.205917,KP
128168083,7488.01,3.9072366,2460805.536432,PC
262016897,7489.01,15.1458746,2460811.793804,PC
5868998,749.01,0.63554,2458569.93359,APC
284586930,7678.01,1.6571231,2460716.225118,PC
114011911,7679.01,5.2484099,2460708.453049,PC
229811538,768.01,11.5294381,2459316.29169,APC
334380435,7680.01,13.3040542,2460699.171601,PC
59537824,7681.01,1.6498042,2460715.900441,PC
159671133,7682.01,1.3409758,2460882.38382,PC
441422655,7683.01,1.5435057,2460883.407275,KP
115942852,7684.01,3.2129849,2460908.314904,PC
33945661,7685.01,3.4828151,2460909.675022,PC
273861354,7686.01,14.0016382,2460917.17605,PC
51992761,7687.01,14.5421415,2460929.791539,PC
80429950,7688.01,2.5395614,2460908.178919,PC
12999193,7689.01,1.4826121,2460908.55343,PC
248075138,769.01,4.9816784,2459332.02995,KP
410774020,7690.01,37.3522191,2460406.073409,PC
47762924,7691.01,2.7045293,2460313.512323,PC
320847025,6978.01,9.1258136,2458661.083459,PC
26078330,6979.01,8.754708,2459451.225412,KP
141527579,698.01,15.0867738,2458328.941861,PC
422912527,6980.01,,2459463.700632,PC
443823169,6981.01,425.4506963,2459559.051804,PC
113921235,6982.01,59.8473992,2459518.397405,CP
368628986,6983.01,31.1571613,2459465.951361,PC
83181153,6984.01,,2460256.948124,KP
59490344,6985.01,748.7146251,2459509.801369,PC
366302410,6986.01,1.2117417,2460310.606085,PC
21035365,6987.01,4.6017382,2460311.481638,PC
70897115,6988.01,13.414031,2460291.074464,PC
261141602,6989.01,1.4956727,2460310.065308,FP
149302744,699.01,14.8011377,2460967.168587,PC
149302744,699.02,33.6336133,2460175.078683,PC
149302744,699.03,672.6366236,2458374.209051,PC
238239232,7230.01,4.3041912,2460530.797207,PC
89362689,7231.01,11.0658881,2460531.193621,PC
282113152,7232.01,3.3221412,2460528.404538,PC
394924803,7233.01,3.8413801,2460530.610836,PC
418629890,7234.01,3.4202745,2460532.544337,PC
20607624,7235.01,3.4940194,2460531.032727,PC
374521355,7236.01,4.626302,2460529.436692,PC
439598736,7237.01,5.7694396,2460532.468185,PC
251743761,7238.01,3.930467,2460526.803768,PC
383364626,7239.01,14.3938942,2460524.13603,PC
339961200,724.01,3.21264,2458382.865527,PC
41839508,7240.01,6.8911882,2460532.456668,PC
456401439,7241.01,6.3377947,2460532.793481,PC
426122272,7242.01,2.9383886,2460530.42933,PC
288953761,7243.01,3.7352012,2460530.263939,PC
435673126,7244.01,11.5175506,2460510.057066,FP
305026599,7245.01,1.6877647,2460530.018458,PC
407135911,7246.01,2.5698331,2460529.280209,PC
51318828,7247.01,6.8782937,2460532.301638,FP
358975793,7248.01,3.8148598,2460532.255737,PC
250977648,7490.01,4.6080854,2460807.332477,KP
119262291,7491.01,4.1747143,2460804.961676,KP
102068384,7492.01,2.5001361,2460804.761801,KP
12611594,7493.01,1.9155258,2460803.361443,KP
111778581,7494.01,11.4212059,2460804.362235,PC
377240984,7495.01,11.5843559,2460804.013419,PC
96847781,7496.01,3.5841,2460804.332152,KP
130633912,7497.01,5.2913602,2460807.717198,KP
441012828,7498.01,2.789278,2460804.322907,PC
301031110,7499.01,3.8304162,2460803.441097,KP
14614418,750.01,0.8378453,2458569.538097,KP
154796579,7500.01,7.4647583,2460804.464998,PC
271898990,7501.01,1.747633,2460803.105262,KP
169504920,7502.01,3.1052319,2460803.114126,KP
11439959,7503.01,3.6188769,2460805.763535,KP
207463446,7692.01,19.6869936,2458712.34468,PC
341872729,7693.01,32.6045634,2460302.148834,PC
199572211,7694.01,13.6715652,2458718.010982,PC
319482278,7695.01,7.2728976,2459800.972914,PC
327996774,7696.01,2.5824371,2460932.30887,PC
29848696,7697.01,2.5354573,2460987.293591,PC
241577487,7698.01,4.5701356,2460981.792433,PC
241577487,7698.02,14.7157672,2460978.978391,PC
241577487,7698.03,1.2377157,2460988.134667,PC
358289302,7699.01,27.4713051,2460937.329627,PC
248111245,770.01,4.6370479,2459310.764623,KP
164695417,7700.01,3.5907717,2460936.435324,PC
122522333,7701.01,20.6126718,2460945.157754,PC
25030847,7702.01,9.0663359,2460937.556888,PC
88507544,7703.01,2.1523127,2460934.319372,PC
353302490,6990.01,1.5829358,2460309.569095,PC
440562226,6991.01,0.9902419,2460311.068106,APC
259330386,6992.01,15.1389808,2460306.67632,PC
408656366,6993.01,0.3695622,2460312.391299,APC
55390413,6994.01,1.8819016,2460309.126842,FP
383829317,6995.01,9.9444971,2460320.796139,PC
41875043,6996.01,0.9602835,2460337.887281,FP
357858008,6997.01,16.179367,2460310.677091,PC
350733403,6998.01,27.035894,2460370.355785,PC
444977814,6999.01,11.3689753,2460328.262835,FP
150428135,700.01,16.051106,2459303.157062,CP
150428135,700.02,37.4236838,2458330.486155,CP
150428135,700.03,9.977273,2458331.349645,CP
150428135,700.04,27.8096898,2458352.99952,CP
154926644,7000.01,2.7897577,2460336.036755,PC
85113291,7001.01,16.3475547,2460317.2434,PC
317290270,7002.01,4.9792822,2460338.349222,PC
219707850,7003.01,0.7331156,2460338.155539,PC
219089784,7249.01,6.0387706,2460659.002541,PC
410245915,725.01,0.9889446,2459986.360794,FP
459728249,7250.01,8.9653531,2460552.910086,CP
298291597,7251.01,11.5588657,2460556.207025,PC
289047954,7252.01,1.4207284,2460557.285603,FP
383358873,7253.01,5.4240992,2460549.611028,PC
260767135,7254.01,5.0769983,2460580.975917,APC
166099360,7255.01,1.6831237,2460555.161485,PC
334798754,7256.01,8.5748036,2460651.068411,PC
274057129,7257.01,1.0495702,2460584.336274,PC
298189225,7258.01,6.2384297,2460555.634937,PC
160103855,7259.01,16.4591808,2460570.814668,PC
174143743,726.01,0.46132,2458492.31313,FP
418866096,7260.01,6.6308943,2460557.305162,FP
297413553,7261.01,2.3273503,2460583.45088,PC
87932853,7262.01,6.4093679,2460555.256621,PC
269130683,7263.01,49.2145201,2460273.197819,PC
258279359,7264.01,10.5637482,2460538.176764,PC
275717567,7265.01,4.1723,2460576.091201,CP
110795273,7504.01,9.4715404,2460708.164893,PC
110795273,7504.02,4.4443069,2460714.291111,PC
55871761,7505.01,3.8618241,2460710.3399,PC
270204383,7506.01,3.3335134,2460857.579047,PC
397231954,7507.01,17.280857,2460863.075816,PC
327302178,7508.01,1.0065503,2460857.100342,PC
355058141,7509.01,0.7105047,2460856.517861,PC
14661418,751.01,4.722816,2458570.990969,KP
118798035,7510.01,11.5317273,2460847.17609,CP
118798035,7510.02,22.5709991,2460830.759391,CP
118798035,7510.03,48.8621728,2460794.945415,CP
146364192,7511.01,2.3691651,2459090.174433,KP
380255458,7512.01,6.569208,2459559.04535,KP
56815340,7513.01,9.5802888,2459554.243825,KP
56815340,7513.02,1221.2709773,2459569.376085,KP
73635140,7742.01,18.4903481,2460738.255897,PC
454039549,7743.01,10.9655113,2460769.09119,PC
71125919,7744.01,9.2617884,2460771.101035,PC
385699758,7745.01,1.5427029,2460774.594157,PC
362360634,7746.01,4.7902507,2460771.253774,PC
371315483,7747.01,9.6505034,2460774.545634,PC
309257123,7748.01,8.3256491,2460773.775435,PC
457542392,7749.01,20.6447986,2460766.372214,PC
304042899,775.01,12.4458741,2459313.56423,FP
178658245,7750.01,1.3404613,2460773.592397,PC
362264027,7751.01,2.6759638,2460773.087068,PC
23326828,7752.01,7.0939347,2460773.792472,PC
38579332,7753.01,10.6780539,2460771.376511,PC
38579332,7753.02,4.8632352,2460764.613838,PC
105712339,7754.01,23.7290955,2460744.937842,PC
390207998,7004.01,9.8162989,2460321.753883,PC
99834321,7005.01,8.1420107,2460366.005379,APC
343336312,7006.01,51.9120896,2460393.557616,PC
289441015,7007.01,1.5342604,2460394.089956,FP
335661164,7008.01,0.8406912,2460365.878231,PC
405837291,7009.01,2.3206673,2460392.364327,PC
219239945,701.01,13.697384,2458389.366552,FP
233867481,7010.01,4.1976032,2460415.354189,PC
167631701,7011.01,19.394038,2460369.656214,PC
322369867,7012.01,4.0197822,2460387.423383,PC
67246795,7013.01,4.2451891,2460362.063352,PC
158657991,7014.01,0.7406805,2460366.837105,APC
11894726,7015.01,7.0687489,2460359.065148,PC
16740548,7016.01,1.598803,2460366.663055,PC
1881298619,7017.01,5.0826878,2460363.019969,PC
156512187,7018.01,20.3158735,2460352.534386,PC
366119858,7019.01,48.2590904,2460328.380324,CP
237914496,702.01,3.568141,2458326.81595,PC
125695940,7266.01,3.8789319,2460552.586115,PC
276385231,7267.01,10.3486661,2460594.266726,PC
406548952,7268.01,13.5647678,2460536.608775,PC
267817947,7269.01,11.656295,2460597.476483,PC
149788158,727.01,4.7244442,2459245.51846,PC
149788158,727.02,0.7499711,2458518.087839,PC
184527843,7270.01,8.9197222,2460546.403491,PC
63232997,7271.01,7.1304113,2460573.096573,PC
398099429,7272.01,7.5801393,2460543.181468,PC
63550960,7273.01,2.2473177,2460553.795518,APC
83299322,7274.01,8.908871,2460550.49062,PC
172376068,7275.01,6.1211661,2460558.594989,FP
267808774,7276.01,14.2317652,2460591.368539,PC
396723723,7277.01,7.915274,2460543.106593,PC
170440216,7278.01,7.6316525,2460552.718219,PC
41067039,7279.01,3.1168715,2460555.311247,PC
96097215,728.01,1.60245,2458518.94089,FA
396731435,7280.01,0.4246068,2460558.081293,APC
198358065,7281.01,4.3095502,2460658.637173,PC
187495749,7514.01,1.8460559,2460662.096255,PC
317882327,7515.01,3.5881072,2460657.089039,PC
431871952,7516.01,6.2494565,2460652.784228,PC
461547946,7517.01,10.3067866,2460653.133566,PC
368184695,7518.01,6.4856471,2460651.762327,PC
156678143,7519.01,7.2585779,2460650.887619,FP
61538902,752.01,5.7481323,2458573.686954,KP
456130294,7520.01,10.2461099,2460656.721477,APC
316138059,7521.01,0.8618404,2460662.618974,PC
459021929,7522.01,21.7262508,2460660.562041,PC
238959233,7523.01,4.6612817,2460657.982326,PC
366564164,7524.01,7.5243992,2460650.352688,PC
367710318,7525.01,1.718454,2460660.889987,PC
141524447,7526.01,33.0179222,2460468.413217,PC
138733600,7704.01,3.3434739,2460935.634295,PC
70514245,7705.01,4.0477821,2460933.871822,PC
25004866,7706.01,21.7201348,2460938.845562,PC
123365281,7707.01,2.6103949,2460933.964925,PC
321011198,7708.01,7.4163881,2460938.77101,PC
399789568,7709.01,20.9202791,2458703.317924,PC
277634430,771.01,2.3260077,2459335.352285,CP
261746870,7710.01,3.8458539,2460902.12792,PC
1309019,7711.01,3.2425265,2460991.139707,
264460009,7712.01,3.0925618,2460988.712833,PC
77287067,7713.01,4.0764373,2460991.772183,
423785115,7714.01,24.7349922,2461002.68347,PC
200001699,7715.01,0.3236317,2460988.797651,PC
200001699,7715.02,6.8896201,2460988.604449,PC
46432937,7716.01,1.4404544,2460989.409304,
233287217,7020.01,3.1642475,2460394.056309,PC
233855268,7021.01,49.5355004,2459881.26001,PC
125366299,7022.01,2.8583729,2460392.427201,PC
230856987,7023.01,2.3404152,2460365.559902,PC
354032153,7024.01,1.9639208,2459634.914183,PC
219803922,7025.01,66.9954225,2460340.028469,PC
219809549,7026.01,65.5580424,2460314.948852,PC
164783371,7027.01,4.2885021,2460367.077518,PC
416195843,7028.01,2.4596079,2460420.816602,PC
446166017,7029.01,1.9271521,2460392.777339,PC
237928815,703.01,8.6729683,2458356.921235,PC
237928815,703.02,22.5682711,2458370.302728,PC
430930679,7030.01,2.5604496,2460419.652587,PC
284592989,7031.01,1.7911016,2460368.419612,PC
22903436,7032.01,17.7456043,2460397.022821,PC
29953537,7033.01,0.7312783,2460013.337525,PC
418981325,7034.01,0.9082202,2460448.381202,APC
366074071,7035.01,4.18142,2460448.966726,PC
387346503,7282.01,5.3346707,2460558.617621,PC
298189384,7283.01,9.0612809,2460540.259174,PC
96885837,7284.01,0.8760587,2460556.495248,APC
60446303,7285.01,2.1384533,2460554.876539,PC
452741216,7286.01,10.7994273,2460568.169556,PC
199417958,7287.01,3.9258703,2460552.765807,PC
405689470,7288.01,7.9871247,2460554.000941,PC
291976834,7289.01,2.855993,2460557.318845,PC
144138509,729.01,,2458564.817795,FA
62501513,7290.01,3.776966,2460581.58444,PC
233533589,7291.01,23.9712428,2460620.739957,PC
160255140,7292.01,10.641726,2460564.802348,PC
417514666,7293.01,3.3202789,2460554.418528,PC
42110638,7294.01,1.6047466,2460559.167573,PC
99796664,7295.01,0.7729056,2460557.298119,APC
233735354,7296.01,170.3363911,2460536.411577,PC
418375357,7297.01,8.1563148,2460555.103641,PC
276909255,7298.01,5.2554768,2460609.093853,PC
85216969,7299.01,2.7299474,2460556.839056,PC
187495621,7527.01,3.2662137,2460658.088959,FP
252851803,7528.01,4.9826868,2460655.936079,PC
117174065,7529.01,16.6036329,2459891.217674,PC
61988212,753.01,0.555255,2458569.455416,APC
318491006,7530.01,5.1818499,2460679.278071,PC
117772549,7531.01,7.8764851,2460679.25413,PC
150271800,7532.01,11.4031046,2460767.492566,PC
63303430,7533.01,1.7518061,2460687.898061,PC
220621072,7534.01,14.0287826,2460666.281405,PC
60527976,7535.01,7.5811936,2460687.056745,PC
438298111,7536.01,3.3287841,2460685.917512,PC
231949697,7537.01,0.9072056,2460689.466703,PC
37075377,7538.01,28.2864647,2460678.586453,PC
72214252,7539.01,8.6001093,2460681.091363,PC
79936069,7729.01,13.6161353,2460735.097318,PC
286865921,773.01,4.971298,2459329.250355,KP
78010250,7730.01,2.7875862,2460743.009758,PC
455279465,7731.01,3.2874829,2460743.039435,PC
44566945,7732.01,1.5925045,2460746.749543,PC
296882354,7733.01,1.1838811,2460743.571608,PC
133420230,7734.01,26.3125734,2460722.047962,PC
2405205,7735.01,3.1613631,2460745.473897,PC
179240138,7736.01,3.1509928,2460738.949868,PC
238334463,7737.01,6.1682253,2460739.393725,PC
332713106,7738.01,22.539834,2460720.636238,PC
47055436,7739.01,1.3451227,2460743.883254,PC
294301883,774.01,4.4656306,2458573.614654,KP
36715978,7740.01,10.1963799,2460771.361415,PC
308664375,7741.01,3.5686332,2460773.850366,PC
284300833,7036.01,3.0513298,2460434.686218,PC
269343479,7037.01,4.1279985,2459244.90244,APC
210904767,7038.01,8.6000492,2460079.460235,PC
329981856,7039.01,3.3206355,2460088.850177,PC
260004324,704.01,3.8143009,2458327.416979,CP
277039287,7040.01,21.0562422,2460128.288364,PC
201175570,7041.01,9.6994666,2460160.362835,CP
345724317,7042.01,2.817627,2460478.507055,FP
57299130,7043.01,17.3840061,2460463.610974,PC
263723967,7044.01,15.9669794,2460473.081723,PC
21720215,7045.01,2.2775983,2460477.847283,PC
201899356,7046.01,3.1084574,2459139.157588,PC
31142436,7047.01,5.2729668,2459199.606231,PC
235015217,7048.01,4.0863647,2460175.328426,PC
337217173,7049.01,40.3833862,2460214.323255,PC
391904697,705.01,47.0196372,2458352.13367,PC
50592053,7050.01,1.4182984,2460505.634065,PC
11561667,730.01,3.0876297,2458543.868539,CP
125744840,7300.01,0.6439909,2460557.356019,PC
375192273,7301.01,21.6836634,2460608.037238,PC
399613138,7302.01,8.1958135,2460555.962026,FP
415739607,7303.01,2.3368358,2460557.77568,PC
321785052,7304.01,3.4977997,2460553.558312,PC
262148317,7305.01,13.9753579,2460553.593628,PC
418543326,7306.01,6.1418356,2460582.235596,PC
372077289,7307.01,23.955645,2460566.453403,PC
287768299,7308.01,3.7002646,2460579.276403,PC
161687285,7309.01,7.7561532,2460544.09306,PC
34068865,731.01,0.3219233,2460013.7131,CP
375855364,7310.01,19.8088367,2460528.746789,PC
387416841,7311.01,1.5525382,2460555.005617,APC
292023054,7312.01,4.2990991,2460555.350036,PC
341157650,7313.01,4.1186706,2460557.122528,PC
265887000,7314.01,2.503415,2460555.836709,PC
297924888,7315.01,9.6713674,2460580.3245,PC
301623068,7316.01,0.7474746,2460556.647928,PC
72985822,754.01,3.8639681,2458572.225589,PC
89014296,7540.01,1.4945574,2460686.978801,PC
59845928,7541.01,14.606276,2460683.694794,PC
206763148,7542.01,8.945272,2460674.034364,PC
235283051,7543.01,9.3137821,2460685.379572,PC
237405551,7544.01,4.8744903,2460687.387037,PC
283094471,7545.01,11.9039356,2460685.6332,PC
410449566,7546.01,9.6414086,2460763.853771,PC
358111035,7547.01,22.0089343,2460750.364869,PC
234187289,7548.01,5.1836578,2460681.852034,PC
72212948,7549.01,2.1610101,2460684.337766,APC
73228647,755.01,2.5404679,2460066.437431,CP
73228647,755.02,6.7418796,2458576.159251,KP
220599411,7550.01,4.9843963,2460684.733243,PC
269895488,7755.01,7.9250597,2460766.888819,PC
458032939,7756.01,12.0550983,2460770.924985,PC
93532796,7757.01,0.8258114,2460773.637339,PC
142064910,7758.01,4.1757292,2460767.084379,PC
163262279,7759.01,20.0077079,2460751.621213,PC
306996324,776.01,15.6653322,2458572.599749,CP
306996324,776.02,8.2466133,2458571.415963,CP
281170011,7760.01,2.700189,2460771.585379,PC
45636452,7761.01,26.655615,2460725.38789,PC
193318850,7762.01,15.7178563,2460754.277052,PC
33977715,7763.01,6.6687462,2460764.315074,PC
158200069,7764.01,22.4340775,2460749.261542,PC
23224540,7765.01,10.5037051,2460771.362419,PC
384482338,7766.01,3.6727161,2460772.107988,PC
163493945,7767.01,2.5082441,2460774.575158,PC
18574158,7051.01,4.9131459,2460500.349484,FP
22038430,7052.01,2.8862017,2460500.659766,PC
329821992,7053.01,2.8637988,2460503.94237,PC
62676654,7054.01,14.7595601,2460482.548909,PC
167227214,7055.01,3.1290476,2460482.92975,KP
110178537,7056.01,2.993282,2460481.443181,KP
325670253,7057.01,3.3777419,2460480.135888,KP
317520667,7058.01,2.4651801,2460480.429067,KP
104866616,7059.01,4.4626647,2460481.357046,KP
219345200,706.01,719.0381327,2458434.911525,PC
469810663,7060.01,5.8497196,2460142.849779,PC
469810663,7060.02,1064.700399,2460070.899941,PC
244089109,7061.01,2.1376682,2460532.279247,KP
23961340,7062.01,10.5137924,2460528.435521,PC
248769312,7063.01,3.7570477,2460527.926189,PC
376867898,7064.01,61.5555962,2460466.125236,PC
383723559,7065.01,2.6667526,2460530.686654,FP
427855645,7317.01,2.9712014,2460579.947685,PC
387414814,7318.01,3.4220041,2460555.372343,PC
40093986,7319.01,2.5918359,2460557.098275,PC
36724087,732.01,0.7683904,2459988.468158,CP
36724087,732.02,12.2534308,2459992.612785,CP
279528230,7320.01,6.6802019,2460551.826064,PC
423903016,7321.01,3.0039961,2460555.072412,PC
436222251,7322.01,5.5316291,2460554.922759,PC
421330229,7323.01,4.776694,2460607.93814,PC
210337597,7324.01,0.5257499,2460557.747746,FP
286857537,7325.01,2.0394246,2460555.970444,PC
193081156,7326.01,5.4584109,2460576.037023,PC
279472966,7327.01,5.0789699,2460552.846016,PC
99025225,7328.01,12.5069936,2460556.908662,PC
387377484,7329.01,4.8622127,2460549.817574,PC
106402532,733.01,4.8847937,2460030.757093,CP
287444302,7330.01,2.8411706,2460581.094802,PC
160512852,7331.01,6.0011971,2460573.21256,PC
273069412,7332.01,3.5399394,2460584.022933,FP
178739678,7551.01,17.5945149,2460686.302959,APC
235057120,7552.01,13.1742812,2460699.28528,PC
10487354,7553.01,2.4971198,2460686.452679,PC
322818151,7554.01,2.2948595,2460688.706567,PC
307036187,7555.01,2.8404588,2460770.914052,PC
232131043,7556.01,11.1035428,2460672.853807,PC
284613259,7557.01,6.3548995,2460678.995034,APC
207334420,7558.01,4.1531567,2460685.627327,PC
234009062,7559.01,9.5366313,2460687.945574,PC
73649615,756.01,1.2392569,2458570.647157,CP
60520371,7560.01,2.1974264,2460685.614629,PC
317924729,7561.01,1.9989903,2460687.849605,PC
404970821,7562.01,13.2253756,2460767.296171,PC
71581518,7563.01,13.758531,2460666.065967,PC
317132251,7717.01,25.2087445,2461011.591862,PC
37348844,7718.01,0.7668221,2460989.040876,KP
1333933,7719.01,3.2757945,2460989.988472,KP
286864983,772.01,11.0163421,2458575.945327,PC
286864983,772.02,744.2007603,2459313.643175,PC
286864983,772.03,2.7912365,2458571.75144,PC
421184129,7720.01,8.0315366,2461048.446626,PC
163029327,7721.01,2.5639669,2461046.358123,PC
334981118,7722.01,5.5902105,2461047.261024,PC
162093661,7723.01,6.3340388,2461047.698955,PC
77552382,7724.01,3.5102641,2460744.833983,PC
19269186,7725.01,0.9621292,2460746.491837,PC
289819148,7726.01,7.6621403,2460744.007596,PC
386563408,7727.01,2.5766418,2460741.587743,PC
52024670,7728.01,4.3739988,2460740.630587,PC
405010127,7066.01,13.2341261,2460509.503679,KP
139158696,7067.01,15.3573522,2460509.909088,KP
137685450,7068.01,,2460517.615013,KP
160428500,7069.01,8.7201675,2460549.089507,PC
167342439,707.01,52.7993058,2458345.524261,PC
167342439,707.02,17.4757465,2458328.766769,PC
289218489,7070.01,4.4563756,2460555.634073,PC
14203588,7071.01,5.5334128,2460555.517038,PC
298658399,7072.01,0.8118915,2460557.683136,PC
276922692,7073.01,13.1689848,2460554.021047,PC
138609069,7074.01,4.6504794,2460555.870633,PC
66266024,7075.01,2.8120379,2460557.746647,PC
138225319,7076.01,3.4747684,2460553.136841,PC
188814758,7077.01,6.403011,2460557.395627,PC
233266582,7078.01,6.3962557,2460553.361723,PC
287191183,7079.01,12.1252851,2460388.539526,APC
391821647,708.01,1.995837,2458327.629889,FP
366725641,7080.01,36.6892187,2460377.247914,PC
160585062,7333.01,6.2644714,2460653.73841,PC
352301423,7334.01,1.7085226,2460607.644263,PC
75417968,7335.01,3.3815776,2460557.475704,FP
271017537,7336.01,0.5418555,2460635.731403,PC
323407659,7337.01,4.2619292,2460634.782199,PC
309133240,7338.01,3.3847215,2460629.884208,PC
202059363,7339.01,4.2470926,2459219.710284,PC
146846569,734.01,4.7535388,2458545.448428,FP
238279960,7340.01,7.4894672,2460563.616921,PC
238279960,7340.02,3.4438328,2460581.957858,PC
445276138,7341.01,0.4925418,2460635.070989,PC
90950296,7342.01,14.1532848,2460562.262828,PC
44451202,7343.01,2.1011992,2460580.932781,PC
17925767,7344.01,2.4364562,2460582.652289,PC
243283955,7345.01,8.407133,2460570.743707,FP
113542042,7346.01,1.7687035,2460581.827979,PC
233747840,7347.01,60.8344877,2460525.83422,PC
289345412,7348.01,3.3390124,2460580.738338,PC
318756174,7564.01,3.3799879,2460683.322858,PC
52555068,7565.01,2.6241681,2460685.559578,APC
251186192,7566.01,2.9538158,2460684.620648,PC
5370009,7567.01,5.8119593,2460680.237854,PC
234595543,7568.01,1.4893903,2460688.252244,PC
95415033,7569.01,5.672796,2460686.424505,PC
130924120,757.01,17.4682298,2460039.192903,CP
172463434,7570.01,11.8106694,2460671.596918,PC
261944532,7571.01,5.2456808,2460685.963281,PC
237664324,7572.01,11.4961458,2460674.553933,APC
153696322,7573.01,0.7014613,2460688.361671,APC
159084486,7574.01,4.4802689,2460683.832618,PC
393412295,7575.01,13.2442861,2460678.505396,PC
206947218,7576.01,3.9531681,2460682.960738,PC
462162948,684.01,19.8507621,2460015.416494,PC
380886534,6840.01,8.9000334,2460208.636707,PC
257467784,6841.01,13.9285074,2460217.184676,PC
58858008,6842.01,5.3920955,2460209.338746,PC
369474541,6843.01,5.4977872,2460210.09279,PC
311086350,6844.01,3.8068712,2460209.334584,PC
399571743,6845.01,4.7443604,2460199.691734,PC
254296853,6846.01,3.334884,2460203.094247,PC
150063444,6847.01,1.3939452,2460205.921102,PC
230982415,6848.01,7.5954765,2460199.33583,PC
434100688,6849.01,1825.048364,2458371.510523,FP
281731203,685.01,11.6332127,2460268.402363,KP
9166136,6850.01,6.0803777,2460198.638691,PC
350861689,6851.01,12.0101118,2460185.03648,PC
166671025,6852.01,16.7382238,2460176.964493,PC
197808753,6853.01,10.636983,2460189.688644,PC
55363630,6854.01,2.7663479,2460203.737449,PC
274017513,6855.01,26.3333899,2460165.854371,PC
142385671,7081.01,12.7617794,2460394.126272,PC
22740615,7082.01,2.253174,2460393.685953,PC
286923515,7083.01,7.6253466,2460380.018139,PC
165337974,7084.01,21.8153374,2460544.198459,PC
364571121,7085.01,2.202258,2460554.822529,APC
199289712,7086.01,1.0092447,2460393.22877,PC
233266797,7087.01,7.9039906,2460555.516756,PC
274411493,7088.01,7.1554749,2460545.183019,APC
195933415,7089.01,1.5852089,2460366.591502,PC
396720998,709.01,32.3766006,2458392.822001,APC
396720998,709.02,777.0516742,2458399.221135,PC
166178400,7090.01,60.6825768,2460291.411091,PC
296327387,7091.01,4.8510805,2460549.960401,PC
